BCV	text	func_morph	form_morph	strongs	lemma	normalized
Acts 2:39	ὅσους	K-APM	K-APM	3745	ὅσος	ὅσους	
Acts 2:39	ἂν	PRT	PRT	302	ἄν	ἄν	
Acts 2:39	προσκαλέσηται	V-ADS-3S	V-ADS-3S	4341&5667	προσκαλέω	προσκαλέσηται	
Acts 2:39	Κύριος	N-NSM	N-NSM	2962	κύριος	Κύριος	
Acts 2:39	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Acts 2:39	Θεὸς	N-NSM	N-NSM	2316	θεός	Θεός	
Acts 2:39	ἡμῶν.	P-1GP	P-1GP	1473	ἐγώ	ἡμῶν	
Acts 2:40	ἑτέροις	A-DPM	A-DPM	2087	ἕτερος	ἑτέροις	
Acts 2:40	τε	PRT	PRT	5037	τέ	τε	
Acts 2:40	λόγοις	N-DPM	N-DPM	3056	λόγος	λόγοις	
Acts 2:40	πλείοσιν	A-DPM-C	A-DPM-C	4183	πολύς	πλείοσιν	
Acts 2:40	διεμαρτύρατο,	V-ADI-3S	V-ADI-3S	1263&5662	διαμαρτύρομαι	διεμαρτύρατο	
Acts 2:40	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:40	παρεκάλει	V-IAI-3S	V-IAI-3S	3870&5707	παρακαλέω	παρεκάλει	
Acts 2:40	αὐτοὺς	P-APM	P-APM	846	αὐτός	αὐτούς	
Acts 2:40	λέγων	V-PAP-NSM	V-PAP-NSM	3004&5723	λέγω	λέγων	
Acts 2:40	Σώθητε	V-APM-2P	V-APM-2P	4982&5682	σῴζω	Σώθητε	
Acts 2:40	ἀπὸ	PREP	PREP	575	ἀπό	ἀπό	
Acts 2:40	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Acts 2:40	γενεᾶς	N-GSF	N-GSF	1074	γενεά	γενεᾶς	
Acts 2:40	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Acts 2:40	σκολιᾶς	A-GSF	A-GSF	4646	σκολιός	σκολιᾶς	
Acts 2:40	ταύτης.	D-GSF	D-GSF	3778	οὗτος	ταύτης	
Acts 2:41	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Acts 2:41	μὲν	PRT	PRT	3303	μέν	μέν	
Acts 2:41	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Acts 2:41	ἀποδεξάμενοι	V-ADP-NPM	V-ADP-NPM	588&5666	ἀποδέχομαι	ἀποδεξάμενοι	
Acts 2:41	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Acts 2:41	λόγον	N-ASM	N-ASM	3056	λόγος	λόγον	
Acts 2:41	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Acts 2:41	ἐβαπτίσθησαν,	V-API-3P	V-API-3P	907&5681	βαπτίζω	ἐβαπτίσθησαν	
Acts 2:41	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:41	προσετέθησαν	V-API-3P	V-API-3P	4369&5681	προστίθημι	προσετέθησαν	
Acts 2:41	ἐν	PREP	PREP	1722	ἐν	ἐν	
Acts 2:41	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Acts 2:41	ἡμέρᾳ	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
Acts 2:41	ἐκείνῃ	D-DSF	D-DSF	1565	ἐκεῖνος	ἐκείνῃ	
Acts 2:41	ψυχαὶ	N-NPF	N-NPF	5590	ψυχή	ψυχαί	
Acts 2:41	ὡσεὶ	ADV	ADV	5616	ὡσεί	ὡσεί	
Acts 2:41	τρισχίλιαι·	A-NPF	A-NPF	5153	τρισχίλιοι	τρισχίλιαι	
Acts 2:42	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
Acts 2:42	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 2:42	προσκαρτεροῦντες	V-PAP-NPM	V-PAP-NPM	4342&5723	προσκαρτερέω	προσκαρτεροῦντες	
Acts 2:42	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Acts 2:42	διδαχῇ	N-DSF	N-DSF	1322	διδαχή	διδαχῇ	
Acts 2:42	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Acts 2:42	ἀποστόλων	N-GPM	N-GPM	652	ἀπόστολος	ἀποστόλων	
Acts 2:42	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:42	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Acts 2:42	κοινωνίᾳ,	N-DSF	N-DSF	2842	κοινωνία	κοινωνίᾳ	
Acts 2:42	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Acts 2:42	κλάσει	N-DSF	N-DSF	2800	κλάσις	κλάσει	
Acts 2:42	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Acts 2:42	ἄρτου	N-GSM	N-GSM	740	ἄρτος	ἄρτου	
Acts 2:42	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:42	ταῖς	T-DPF	T-DPF	3588	ὁ	ταῖς	
Acts 2:42	προσευχαῖς.	N-DPF	N-DPF	4335	προσευχή	προσευχαῖς	
Acts 2:43	Ἐγίνετο	V-INI-3S	V-INI-3S	1096&5711	γίνομαι	Ἐγίνετο	
Acts 2:43	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 2:43	πάσῃ	A-DSF	A-DSF	3956	πᾶς	πάσῃ	
Acts 2:43	ψυχῇ	N-DSF	N-DSF	5590	ψυχή	ψυχῇ	
Acts 2:43	φόβος·	N-NSM	N-NSM	5401	φόβος	φόβος	
Acts 2:43	πολλά	A-NPN	A-NPN	4183	πολύς	πολλά	
Acts 2:43	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 2:43	τέρατα	N-NPN	N-NPN	5059	τέρας	τέρατα	
Acts 2:43	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:43	σημεῖα	N-NPN	N-NPN	4592	σημεῖον	σημεῖα	
Acts 2:43	διὰ	PREP	PREP	1223	διά	διά	
Acts 2:43	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Acts 2:43	ἀποστόλων	N-GPM	N-GPM	652	ἀπόστολος	ἀποστόλων	
Acts 2:43	ἐγίνετο.	V-INI-3S	V-INI-3S	1096&5711	γίνομαι	ἐγίνετο	
Acts 2:44	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
Acts 2:44	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 2:44	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Acts 2:44	πιστεύσαντες	V-AAP-NPM	V-AAP-NPM	4100&5660	πιστεύω	πιστεύσαντες	
Acts 2:44	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Acts 2:44	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 2:44	αὐτὸ	P-ASN	P-ASN	846	αὐτός	αὐτό	
Acts 2:44	εἶχον	V-IAI-3P	V-IAI-3P	2192&5707	ἔχω	εἶχον	
Acts 2:44	ἅπαντα	A-APN	A-APN	537	ἅπας	ἅπαντα	
Acts 2:44	κοινά,	A-APN	A-APN	2839	κοινός	κοινά	
Acts 2:45	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:45	τὰ	T-APN	T-APN	3588	ὁ	τά	
Acts 2:45	κτήματα	N-APN	N-APN	2933	κτῆμα	κτήματα	
Acts 2:45	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:45	τὰς	T-APF	T-APF	3588	ὁ	τάς	
Acts 2:45	ὑπάρξεις	N-APF	N-APF	5223	ὕπαρξις	ὑπάρξεις	
Acts 2:45	ἐπίπρασκον	V-IAI-3P	V-IAI-3P	4097&5707	πιπράσκω	ἐπίπρασκον	
Acts 2:45	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:45	διεμέριζον	V-IAI-3P	V-IAI-3P	1266&5707	διαμερίζω	διεμέριζον	
Acts 2:45	αὐτὰ	P-APN	P-APN	846	αὐτός	αὐτά	
Acts 2:45	πᾶσιν,	A-DPM	A-DPM	3956	πᾶς	πᾶσιν	
Acts 2:45	καθότι	CONJ	CONJ	2530	καθότι	καθότι	
Acts 2:45	ἄν	PRT	PRT	302	ἄν	ἄν	
Acts 2:45	τις	X-NSM	X-NSM	5100	τὶς	τις	
Acts 2:45	χρείαν	N-ASF	N-ASF	5532	χρεία	χρείαν	
Acts 2:45	εἶχεν.	V-IAI-3S	V-IAI-3S	2192&5707	ἔχω	εἶχεν	
Acts 2:46	καθ’	PREP	PREP	2596	κατά	καθ’	
Acts 2:46	ἡμέραν	N-ASF	N-ASF	2250	ἡμέρα	ἡμέραν	
Acts 2:46	τε	PRT	PRT	5037	τέ	τε	
Acts 2:46	προσκαρτεροῦντες	V-PAP-NPM	V-PAP-NPM	4342&5723	προσκαρτερέω	προσκαρτεροῦντες	
Acts 2:46	ὁμοθυμαδὸν	ADV	ADV	3661	ὁμοθυμαδόν	ὁμοθυμαδόν	
Acts 2:46	ἐν	PREP	PREP	1722	ἐν	ἐν	
Acts 2:46	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
Acts 2:46	ἱερῷ,	N-DSN	N-DSN	2411	ἱερός	ἱερῷ	
Acts 2:46	κλῶντές	V-PAP-NPM	V-PAP-NPM	2806&5723	κλάω	κλῶντες	
Acts 2:46	τε	PRT	PRT	5037	τέ	τε	
Acts 2:46	κατ’	PREP	PREP	2596	κατά	κατ’	
Acts 2:46	οἶκον	N-ASM	N-ASM	3624	οἶκος	οἶκον	
Acts 2:46	ἄρτον,	N-ASM	N-ASM	740	ἄρτος	ἄρτον	
Acts 2:46	μετελάμβανον	V-IAI-3P	V-IAI-3P	3335&5707	μεταλαμβάνω	μετελάμβανον	
Acts 2:46	τροφῆς	N-GSF	N-GSF	5160	τροφή	τροφῆς	
Acts 2:46	ἐν	PREP	PREP	1722	ἐν	ἐν	
Acts 2:46	ἀγαλλιάσει	N-DSF	N-DSF	20	ἀγαλλίασις	ἀγαλλιάσει	
Acts 2:46	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:46	ἀφελότητι	N-DSF	N-DSF	858	ἀφελότης	ἀφελότητι	
Acts 2:46	καρδίας,	N-GSF	N-GSF	2588	καρδία	καρδίας	
Acts 2:47	αἰνοῦντες	V-PAP-NPM	V-PAP-NPM	134&5723	αἰνέω	αἰνοῦντες	
Acts 2:47	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Acts 2:47	Θεὸν	N-ASM	N-ASM	2316	θεός	Θεόν	
Acts 2:47	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 2:47	ἔχοντες	V-PAP-NPM	V-PAP-NPM	2192&5723	ἔχω	ἔχοντες	
Acts 2:47	χάριν	N-ASF	N-ASF	5485	χάρις	χάριν	
Acts 2:47	πρὸς	PREP	PREP	4314	πρός	πρός	
Acts 2:47	ὅλον	A-ASM	A-ASM	3650	ὅλος	ὅλον	
Acts 2:47	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Acts 2:47	λαόν.	N-ASM	N-ASM	2992	λαός	λαόν	
Acts 2:47	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Acts 2:47	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 2:47	Κύριος	N-NSM	N-NSM	2962	κύριος	Κύριος	
Acts 2:47	προσετίθει	V-IAI-3S	V-IAI-3S	4369&5707	προστίθημι	προσετίθει	
Acts 2:47	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Acts 2:47	σῳζομένους	V-PPP-APM	V-PEP-APM	4982&5746	σῴζω	σῳζομένους	
Acts 2:47	καθ’	PREP	PREP	2596	κατά	καθ’	
Acts 2:47	ἡμέραν	N-ASF	N-ASF	2250	ἡμέρα	ἡμέραν	
Acts 2:47	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Acts 2:47	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 2:47	αὐτό.	P-ASN	P-ASN	846	αὐτός	αὐτό	
Acts 3:1	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
Acts 3:1	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:1	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:1	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
Acts 3:1	ἀνέβαινον	V-IAI-3P	V-IAI-3P	305&5707	ἀναβαίνω	ἀνέβαινον	
Acts 3:1	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:1	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 3:1	ἱερὸν	N-ASN	N-ASN	2411	ἱερός	ἱερόν	
Acts 3:1	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Acts 3:1	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Acts 3:1	ὥραν	N-ASF	N-ASF	5610	ὥρα	ὥραν	
Acts 3:1	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Acts 3:1	προσευχῆς	N-GSF	N-GSF	4335	προσευχή	προσευχῆς	
Acts 3:1	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Acts 3:1	ἐνάτην.	A-ASF	A-ASF	1766	ἔνατος	ἐνάτην	
Acts 3:2	καί	CONJ	CONJ	2532	καί	καί	
Acts 3:2	τις	X-NSM	X-NSM	5100	τὶς	τις	
Acts 3:2	ἀνὴρ	N-NSM	N-NSM	435	ἀνήρ	ἀνήρ	
Acts 3:2	χωλὸς	A-NSM	A-NSM	5560	χωλός	χωλός	
Acts 3:2	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
Acts 3:2	κοιλίας	N-GSF	N-GSF	2836	κοιλία	κοιλίας	
Acts 3:2	μητρὸς	N-GSF	N-GSF	3384	μήτηρ	μητρός	
Acts 3:2	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Acts 3:2	ὑπάρχων	V-PAP-NSM	V-PAP-NSM	5225&5723	ὑπάρχω	ὑπάρχων	
Acts 3:2	ἐβαστάζετο,	V-IPI-3S	V-IEI-3S	941&5712	βαστάζω	ἐβαστάζετο	
Acts 3:2	ὃν	R-ASM	R-ASM	3739	ὅς	ὅν	
Acts 3:2	ἐτίθουν	V-IAI-3P	V-IAI-3P	5087&5707	τίθημι	ἐτίθουν	
Acts 3:2	καθ’	PREP	PREP	2596	κατά	καθ’	
Acts 3:2	ἡμέραν	N-ASF	N-ASF	2250	ἡμέρα	ἡμέραν	
Acts 3:2	πρὸς	PREP	PREP	4314	πρός	πρός	
Acts 3:2	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Acts 3:2	θύραν	N-ASF	N-ASF	2374	θύρα	θύραν	
Acts 3:2	τοῦ	T-GSN	T-GSN	3588	ὁ	τοῦ	
Acts 3:2	ἱεροῦ	N-GSN	N-GSN	2411	ἱερός	ἱεροῦ	
Acts 3:2	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Acts 3:2	λεγομένην	V-PPP-ASF	V-PEP-ASF	3004&5746	λέγω	λεγομένην	
Acts 3:2	Ὡραίαν	A-ASF	A-ASF	5611	ὡραῖος	Ὡραίαν	
Acts 3:2	τοῦ	T-GSN	T-GSN	3588	ὁ	τοῦ	
Acts 3:2	αἰτεῖν	V-PAN	V-PAN	154&5721	αἰτέω	αἰτεῖν	
Acts 3:2	ἐλεημοσύνην	N-ASF	N-ASF	1654	ἐλεημοσύνη	ἐλεημοσύνην	
Acts 3:2	παρὰ	PREP	PREP	3844	παρά	παρά	
Acts 3:2	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Acts 3:2	εἰσπορευομένων	V-PNP-GPM	V-PNP-GPM	1531&5740	εἰσπορεύομαι	εἰσπορευομένων	
Acts 3:2	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:2	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 3:2	ἱερόν·	N-ASN	N-ASN	2411	ἱερός	ἱερόν	
Acts 3:3	ὃς	R-NSM	R-NSM	3739	ὅς	ὅς	
Acts 3:3	ἰδὼν	V-2AAP-NSM	V-2AAP-NSM	3708&5631	ὁράω	ἰδών	
Acts 3:3	Πέτρον	N-ASM	N-ASM	4074	Πέτρος	Πέτρον	
Acts 3:3	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:3	Ἰωάνην	N-ASM	N-ASM	2491	Ἰωάννης	Ἰωάνην	
Acts 3:3	μέλλοντας	V-PAP-APM	V-PAP-APM	3195&5723	μέλλω	μέλλοντας	
Acts 3:3	εἰσιέναι	V-PAN	V-PAN	1524&5721	εἴσειμι	εἰσιέναι	
Acts 3:3	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:3	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 3:3	ἱερὸν	N-ASN	N-ASN	2411	ἱερός	ἱερόν	
Acts 3:3	ἠρώτα	V-IAI-3S	V-IAI-3S	2065&5707	ἐρωτάω	ἠρώτα	
Acts 3:3	ἐλεημοσύνην	N-ASF	N-ASF	1654	ἐλεημοσύνη	ἐλεημοσύνην	
Acts 3:3	λαβεῖν.	V-2AAN	V-2AAN	2983&5629	λαμβάνω	λαβεῖν	
Acts 3:4	ἀτενίσας	V-AAP-NSM	V-AAP-NSM	816&5660	ἀτενίζω	ἀτενίσας	
Acts 3:4	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:4	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
Acts 3:4	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:4	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Acts 3:4	σὺν	PREP	PREP	4862	σύν	σύν	
Acts 3:4	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Acts 3:4	Ἰωάνῃ	N-DSM	N-DSM	2491	Ἰωάννης	Ἰωάνῃ	
Acts 3:4	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Acts 3:4	Βλέψον	V-AAM-2S	V-AAM-2S	991&5657	βλέπω	Βλέψον	
Acts 3:4	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:4	ἡμᾶς.	P-1AP	P-1AP	1473	ἐγώ	ἡμᾶς	
Acts 3:5	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Acts 3:5	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:5	ἐπεῖχεν	V-IAI-3S	V-IAI-3S	1907&5707	ἐπέχω	ἐπεῖχεν	
Acts 3:5	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Acts 3:5	προσδοκῶν	V-PAP-NSM	V-PAP-NSM	4328&5723	προσδοκάω	προσδοκῶν	
Acts 3:5	τι	X-ASN	X-ASN	5100	τὶς	τι	
Acts 3:5	παρ’	PREP	PREP	3844	παρά	παρ’	
Acts 3:5	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
Acts 3:5	λαβεῖν.	V-2AAN	V-2AAN	2983&5629	λαμβάνω	λαβεῖν	
Acts 3:6	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Acts 3:6	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:6	Πέτρος	N-NSM	N-NSM	4074	Πέτρος	Πέτρος	
Acts 3:6	Ἀργύριον	N-NSN	N-NSN	694	ἀργύριον	Ἀργύριον	
Acts 3:6	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:6	χρυσίον	N-NSN	N-NSN	5553	χρυσίον	χρυσίον	
Acts 3:6	οὐχ	PRT-N	PRT-N	3756	οὐ	οὐχ	
Acts 3:6	ὑπάρχει	V-PAI-3S	V-PAI-3S	5225&5719	ὑπάρχω	ὑπάρχει	
Acts 3:6	μοι·	P-1DS	P-1DS	1473	ἐγώ	μοι	
Acts 3:6	ὃ	R-ASN	R-ASN	3739	ὅς	ὅ	
Acts 3:6	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:6	ἔχω,	V-PAI-1S	V-PAI-1S	2192&5719	ἔχω	ἔχω	
Acts 3:6	τοῦτό	D-ASN	D-ASN	3778	οὗτος	τοῦτο	
Acts 3:6	σοι	P-2DS	P-2DS	4771	σύ	σοι	
Acts 3:6	δίδωμι·	V-PAI-1S	V-PAI-1S	1325&5719	δίδωμι	δίδωμι	
Acts 3:6	ἐν	PREP	PREP	1722	ἐν	ἐν	
Acts 3:6	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
Acts 3:6	ὀνόματι	N-DSN	N-DSN	3686	ὄνομα	ὀνόματι	
Acts 3:6	Ἰησοῦ	N-GSM	N-GSM	2424	Ἰησοῦς	Ἰησοῦ	
Acts 3:6	Χριστοῦ	N-GSM	N-GSM	5547	Χριστός	Χριστοῦ	
Acts 3:6	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Acts 3:6	Ναζωραίου	N-GSM	N-GSM	3480	Ναζωραῖος	Ναζωραίου	
Acts 3:6	περιπάτει.	V-PAM-2S	V-PAM-2S	4043&5720	περιπατέω	περιπάτει	
Acts 3:7	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:7	πιάσας	V-AAP-NSM	V-AAP-NSM	4084&5660	πιάζω	πιάσας	
Acts 3:7	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Acts 3:7	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Acts 3:7	δεξιᾶς	A-GSF	A-GSF	1188	δεξιός	δεξιᾶς	
Acts 3:7	χειρὸς	N-GSF	N-GSF	5495	χείρ	χειρός	
Acts 3:7	ἤγειρεν	V-AAI-3S	V-AAI-3S	1453&5656	ἐγείρω	ἤγειρεν	
Acts 3:7	αὐτόν·	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Acts 3:7	παραχρῆμα	ADV	ADV	3916	παραχρῆμα	παραχρῆμα	
Acts 3:7	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:7	ἐστερεώθησαν	V-API-3P	V-API-3P	4732&5681	στερεόω	ἐστερεώθησαν	
Acts 3:7	αἱ	T-NPF	T-NPF	3588	ὁ	αἱ	
Acts 3:7	βάσεις	N-NPF	N-NPF	939	βάσις	βάσεις	
Acts 3:7	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Acts 3:7	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:7	τὰ	T-NPN	T-NPN	3588	ὁ	τά	
Acts 3:7	σφυδρά,	N-NPN	N-NPN	04974	σφυδρόν	σφυδρά	
Acts 3:8	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:8	ἐξαλλόμενος	V-PNP-NSM	V-PNP-NSM	1814&5740	ἐξάλλομαι	ἐξαλλόμενος	
Acts 3:8	ἔστη	V-2AAI-3S	V-2AAI-3S	2476&5627	ἵστημι	ἔστη	
Acts 3:8	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:8	περιεπάτει,	V-IAI-3S	V-IAI-3S	4043&5707	περιπατέω	περιεπάτει	
Acts 3:8	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:8	εἰσῆλθεν	V-2AAI-3S	V-2AAI-3S	1525&5627	εἰσέρχομαι	εἰσῆλθεν	
Acts 3:8	σὺν	PREP	PREP	4862	σύν	σύν	
Acts 3:8	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Acts 3:8	εἰς	PREP	PREP	1519	εἰς	εἰς	
Acts 3:8	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Acts 3:8	ἱερὸν	N-ASN	N-ASN	2411	ἱερός	ἱερόν	
Acts 3:8	περιπατῶν	V-PAP-NSM	V-PAP-NSM	4043&5723	περιπατέω	περιπατῶν	
Acts 3:8	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:8	ἁλλόμενος	V-PNP-NSM	V-PNP-NSM	242&5740	ἅλλομαι	ἁλλόμενος	
Acts 3:8	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:8	αἰνῶν	V-PAP-NSM	V-PAP-NSM	134&5723	αἰνέω	αἰνῶν	
Acts 3:8	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Acts 3:8	Θεόν.	N-ASM	N-ASM	2316	θεός	Θεόν	
Acts 3:9	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:9	εἶδεν	V-2AAI-3S	V-2AAI-3S	3708&5627	ὁράω	εἶδεν	
Acts 3:9	πᾶς	A-NSM	A-NSM	3956	πᾶς	πᾶς	
Acts 3:9	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Acts 3:9	λαὸς	N-NSM	N-NSM	2992	λαός	λαός	
Acts 3:9	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Acts 3:9	περιπατοῦντα	V-PAP-ASM	V-PAP-ASM	4043&5723	περιπατέω	περιπατοῦντα	
Acts 3:9	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:9	αἰνοῦντα	V-PAP-ASM	V-PAP-ASM	134&5723	αἰνέω	αἰνοῦντα	
Acts 3:9	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Acts 3:9	Θεόν·	N-ASM	N-ASM	2316	θεός	Θεόν	
Acts 3:10	ἐπεγίνωσκον	V-IAI-3P	V-IAI-3P	1921&5707	ἐπιγινώσκω	ἐπεγίνωσκον	
Acts 3:10	δὲ	CONJ	CONJ	1161	δέ	δέ	
Acts 3:10	αὐτὸν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Acts 3:10	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
Acts 3:10	οὗτος	D-NSM	D-NSM	3778	οὗτος	οὗτος	
Acts 3:10	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
Acts 3:10	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Acts 3:10	πρὸς	PREP	PREP	4314	πρός	πρός	
Acts 3:10	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Acts 3:10	ἐλεημοσύνην	N-ASF	N-ASF	1654	ἐλεημοσύνη	ἐλεημοσύνην	
Acts 3:10	καθήμενος	V-PNP-NSM	V-PNP-NSM	2521&5740	κάθημαι	καθήμενος	
Acts 3:10	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Acts 3:10	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Acts 3:10	Ὡραίᾳ	A-DSF	A-DSF	5611	ὡραῖος	Ὡραίᾳ	
Acts 3:10	Πύλῃ	N-DSF	N-DSF	4439	πύλη	Πύλῃ	
Acts 3:10	τοῦ	T-GSN	T-GSN	3588	ὁ	τοῦ	
Acts 3:10	ἱεροῦ,	N-GSN	N-GSN	2411	ἱερός	ἱεροῦ	
Acts 3:10	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:10	ἐπλήσθησαν	V-API-3P	V-API-3P	4130&5681	πίμπλημι	ἐπλήσθησαν	
Acts 3:10	θάμβους	N-GSN	N-GSN	2285	θάμβος	θάμβους	
Acts 3:10	καὶ	CONJ	CONJ	2532	καί	καί	
Acts 3:10	ἐκστάσεως	N-GSF	N-GSF	1611	ἔκστασις	ἐκστάσεως	
Acts 3:10	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Acts 3:10	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
Acts 3:10	συμβεβηκότι	V-RAP-DSN	V-RAP-DSN	4819&5761	συμβαίνω	συμβεβηκότι	
Acts 3:10	αὐτῷ.	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
